"song","artist","popularity","release_date","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","liveness","valence","tempo","duration_ms","spotify_url"
"bleeding love","Leona Lewis",0.0454545454545454,"2007","Pop",0.56078431372549,0.643738598562078,0.454545454545455,0.73470525187567,1,0.0145362806343104,0.194796624487965,0.133608378292606,0.199227136109918,0.291193480178679,262467,"https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE"
"no one compares to you","Jack & Jack",0.136363636363636,"2019-01-25","Pop",0.641830065359477,0.742461637514755,0.0909090909090909,0.727931404072883,1,0.0237866410379625,0.131582459872477,0.0787051729609648,0.635036496350365,0.346526542786327,182920,"https://open.spotify.com/track/4cZ3UsiKd1kUQIaq4BFIj2"
"i'm a mess","Bebe Rexha",0.181818181818182,"2018-06-22","Pop",0.550326797385621,0.684515505955575,1,0.718799571275455,0,0.00204228736184527,0.00288463850202741,0.0552205649000317,0.189566337483899,0.24196574853318,195519,"https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R"
"a thousand years","Christina Perri",0.136363636363636,"2011-10-18","Pop",0.277124183006536,0.376542547483636,0.909090909090909,0.667867095391211,1,0.00372417107160019,0.320188655938359,0.0955252300856871,0.130528123658222,0.536190889613936,285120,"https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl"
"swalla (feat. nicki minaj & ty dolla $ign)","Jason Derulo",0,"2017-02-23","Pop",0.636601307189542,0.816503916729263,0.0909090909090909,0.821479099678456,1,0.10259490629505,0.0776949752822253,0.176980852639374,0.797123228853585,0.249380364919552,216409,"https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF"
"slow dance","AJ Mitchell",0.0909090909090908,"2019-08-09","Pop",0.631372549019608,0.415173301856422,0.0909090909090909,0.743922829581994,1,0.0180201826045171,0.221740366783091,0.0426319686871893,0.347359381708888,0.458270903056866,178800,"https://open.spotify.com/track/5FNS5Vj69AhRGJWjhrAd01"
"black magic","Little Mix",0,"2015-11-06","Pop",0.742483660130719,0.900203884536968,0.363636363636364,0.79566988210075,1,0.0458913983661701,0.0360358045028382,0.314503332275468,0.844353799914126,0.346862616050299,211773,"https://open.spotify.com/track/5y6pj7OeBFF0CVgZKhRbOG"
"some say","Nea",0.227272727272728,"2019-09-06","Pop",0.745098039215687,0.306792574310548,0.272727272727273,0.716270096463022,0,0.0201826045170591,0.726417385926413,0.118798265101026,0.47509660798626,0.297893940879112,175602,"https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h"
"never seen the rain","Tones and I",0.363636363636364,"2019-08-29","Pop",0.605228758169935,0.437707908573881,0.545454545454545,0.74593783494105,0,0.0160980297933686,0.445580687388753,0.27959377975246,0.248604551309575,0.207406214554773,200742,"https://open.spotify.com/track/0JQ5MbyriK6ruD3t6RZ7ix"
"if the world was ending (feat. julia michaels)","JP Saxe",0.545454545454545,"2019-10-17","Pop",0.333333333333333,0.447365597167078,0.0909090909090909,0.554640943193998,1,0.126621816434407,0.897406519722405,0.0944673648577171,0.606054100472306,0.0935053841737499,208687,"https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ"
"up all night","Khalid",0.5,"2019-11-14","Pop",0.596078431372549,0.703830883141968,0.0909090909090909,0.663965702036442,1,0.0349591542527631,0.00104002845259186,0.0870623082619274,0.675826534993559,0.220849145113635,157220,"https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74"
"torn","Ava Max",0.227272727272728,"2019-08-19","Pop",0.594771241830065,0.831526987874236,0.181818181818182,0.795326902465166,0,0.0239067755886593,0.115001695383169,0.0422088225960013,0.704808930871619,0.438379566745551,198006,"https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym"
"salt","Ava Max",0.181818181818182,"2019-12-12","Pop",0.632679738562091,0.835819293915656,0.545454545454545,0.848060021436227,1,0.046492071119654,0.135727650994804,0.0563842166507987,0.755259768140833,0.459342136585776,180283,"https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV"
"freaking me out","Ava Max",0,"2019-07-31","Pop",0.287581699346405,0.533211717995493,0.0909090909090909,0.779635584137192,0,0.0520182604517059,0.474597025245043,0.0601925314714905,0.367754401030485,0.248610197022951,192456,"https://open.spotify.com/track/7uYIX9O9DY6l1D3HiwHR1J"
"takeaway","The Chainsmokers",0.409090909090909,"2019-12-06","Pop",0.416993464052288,0.488142504560575,0.272727272727273,0.637899249732047,1,0.0105718404613167,0.130546162091896,0.0860044430339575,0.334478316874195,0.263635472533012,209880,"https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw"
"unwritten","Natasha Bedingfield",0,"2004-08-30","Pop",0.649673202614379,0.79933469256358,0.454545454545455,0.715541264737406,1,0.0195819317635752,0.00595207993254945,0.0661165767481223,0.633963074280807,0.263026339742064,259333,"https://open.spotify.com/track/1D1nixOVWOxvNfWi0UD7VX"
"hey brother","Avicii",0.0454545454545454,"2013-01-01","Pop",0.43921568627451,0.776800085846121,0.636363636363636,0.778392282958199,0,0.0240269101393561,0.0319942431585693,0.0667512958849043,0.449334478316874,0.43807149958691,255093,"https://open.spotify.com/track/4RXpgGM7A4Hg7cFBoH5KyF"
"safe and sound","Capital Cities",0.0454545454545454,"2013","Pop",0.583006535947713,0.818650069749973,0,0.779035369774919,1,0.00961076405574244,0.000155030147975033,0.0891780387178674,0.779948475740661,0.388654726730427,192790,"https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb"
"waves - robin schulz radio edit","Mr. Probz",0,"2014-02-07","Pop",0.810457516339869,0.48706942805022,0.454545454545455,0.586881028938907,0,0.0159778952426718,0.00848064651716897,0.0668570824077013,0.440747101760412,0.40291683587022,208133,"https://open.spotify.com/track/5Sf3GyLEAzJXxZ5mbCPXTu"
"give me everything","Pitbull",0.136363636363636,"2011-06-17","Pop",0.603921568627451,0.947419250992596,0.727272727272727,0.849603429796356,1,0.165064872657376,0.198941815610292,0.294403892944039,0.525547445255474,0.466140618654867,252307,"https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W"
"dance","CLMD",0,"2019-10-18","Pop",0.728104575163399,0.527846335443717,0.636363636363636,0.651189710610932,1,0.0164584334454589,0.0272272733678932,0.201311752882683,0.550236152855303,0.417052917536023,174448,"https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J"
"watermelon sugar","Harry Styles",0.636363636363636,"2019-11-17","Pop",0.443137254901961,0.815430840218908,0,0.806602357984995,1,0.0275108121095627,0.126400970969569,0.333544906378927,0.555603263203092,0.230658283505804,174000,"https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo"
"havana (feat. young thug)","Camila Cabello",0.363636363636364,"2018-01-12","Pop",0.726797385620915,0.501019422684838,0.181818181818182,0.80128617363344,1,0.00768861124459394,0.190651433365638,0.118798265101026,0.380635465865178,0.297858933247448,217307,"https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W"
"stitches","Shawn Mendes",0.0454545454545454,"2015-04-14","Pop",0.701960784313725,0.748900096576886,0.0909090909090909,0.700621650589496,1,0.0521383950024027,0.0157243680034355,0.0305723050883317,0.777801631601546,0.612185456429502,206880,"https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76"
"most girls","Hailee Steinfeld",0,"2017-04-28","Pop",0.715032679738562,0.553600171692242,0.818181818181818,0.686130760986066,1,0.0633109082172033,0.0495076756504012,0.0693959589548292,0.405324173465006,0.283841877529301,204400,"https://open.spotify.com/track/10GJQkjRJcZhGTLagFOC62"
"blank space","Taylor Swift",0.0909090909090908,"2014-01-01","Pop",0.720261437908497,0.694173194548771,0.454545454545455,0.75502679528403,1,0.0365209034118212,0.106711313138515,0.0757431503226489,0.569557750107342,0.234908209989778,231827,"https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g"
"thank u, next","Ariana Grande",0.5,"2019-02-08","Pop",0.664052287581699,0.640519369031012,0.0909090909090909,0.74550911039657,1,0.0506967803940413,0.237284833491818,0.0860044430339575,0.399957063117218,0.311707952333609,207320,"https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ"
"dark horse","Katy Perry",0.0454545454545454,"2013-01-01","Pop",0.569934640522876,0.567550166326859,0.545454545454545,0.724587352625938,1,0.0332772705430082,0.0032266167696194,0.153707817624035,0.33662516101331,0.486501057230476,215672,"https://open.spotify.com/track/5jrdCoLpJSvHHorevXBATy"
"party in the u.s.a.","Miley Cyrus",0.0909090909090908,"2009-01-01","Pop",0.579084967320262,0.688807811996995,0.909090909090909,0.786966773847803,0,0.0221047573282076,0.00113329525284422,0.07288691420713,0.462215543151567,0.235076246621764,202067,"https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr"
"slow hands","Niall Horan",0.0454545454545454,"2017-10-20","Pop",0.687581699346405,0.395857924670029,0,0.702036441586281,1,0.0276309466602595,0.0113719173249921,0.0373426425473395,0.867969085444397,0.1641717894501,188174,"https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN"
"no tears left to cry","Ariana Grande",0.318181818181818,"2018-08-17","Pop",0.640522875816993,0.704903959652323,0.818181818181818,0.750953912111468,0,0.0430081691494474,0.0414245529618634,0.290172432032159,0.337698583082868,0.416919888535701,205920,"https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo"
"wolves","Selena Gomez",0.272727272727273,"2017-10-25","Pop",0.673202614379085,0.802553922094645,1,0.789239013933548,0,0.0254685247477174,0.128473566530732,0.194964561514863,0.286174323744096,0.437882458375926,197993,"https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU"
"hey there delilah","Plain White T's",0.181818181818182,"2005-01-01","Pop",0.58562091503268,0.252065672282434,0.181818181818182,0.533804930332262,1,0.00684766938971648,0.903624306405895,0.0997566909975669,0.277586947187634,0.290752384019716,232533,"https://open.spotify.com/track/4RCWB3V8V0dignt99LZ8vH"
"umbrella","Rihanna",0.181818181818182,"2008-06-02","Pop",0.488888888888889,0.829380834853525,0.0909090909090909,0.789710610932476,1,0.132628543969246,0.00892625456281913,0.024225113720512,0.574924860455131,0.781244311259855,275987,"https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux"
"all star","Smash Mouth",0.136363636363636,"1999-01-01","Pop",0.682352941176471,0.870157742247022,1,0.73491961414791,1,0.0100913022585296,0.0409064040715725,0.0702422511372051,0.790682696436239,0.291074454231022,200373,"https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK"
"lie to me (feat. julia michaels)","5 Seconds of Summer",0.0454545454545454,"2018-12-21","Pop",0.525490196078432,0.497800193153772,0,0.753612004287245,1,0.0132148005766458,0.013651772442272,0.0902359039458373,0.78531558608845,0.68251578844188,149878,"https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3"
"shut up and dance","WALK THE MOON",0.272727272727273,"2014-12-02","Pop",0.482352941176471,0.869084665736667,0.0909090909090909,0.823965702036441,1,0.0460115329168669,0.00723708918047084,0.251031418597271,0.622155431515672,0.459244115217117,199080,"https://open.spotify.com/track/0kzw2tRyuL9rzipi5ntlIy"
"bad day","Daniel Powter",0,"2005-02-22","Pop",0.509803921568627,0.782165468397897,0.272727272727273,0.815005359056806,1,0.00876982220086497,0.464234047439225,0.138897704432455,0.515886646629455,0.543318443420666,233640,"https://open.spotify.com/track/0mUyMawtxj1CJ76kn9gIZK"
"i want it that way","Backstreet Boys",0,"2001-10-23","Pop",0.627450980392157,0.693100118038416,0.545454545454545,0.745166130760986,0,0.00300336376741952,0.223812962344255,0.147360626256215,0.477243452125376,0.256150840883313,213600,"https://open.spotify.com/track/6e40mgJiCid5HRAGrbpGA6"
"somebody that i used to know","Gotye",0.0454545454545454,"2011-01-01","Pop",0.857516339869281,0.498873269664127,0,0.689860664523044,1,0.0162181643440654,0.567863825497402,0.0837829260552206,0.760626878488622,0.466392673602845,244885,"https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7"
"best day of my life","American Authors",0,"2014-01-01","Pop",0.606535947712418,0.907715420109454,0.181818181818182,0.884501607717042,1,0.0132148005766458,0.0612178405709752,0.0381889347297154,0.535208243881494,0.263019338215731,194240,"https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP"
"take me to church","Hozier",0.181818181818182,"2014-07-20","Pop",0.466666666666667,0.652323210644919,0.363636363636364,0.759699892818864,0,0.0273906775588659,0.656985434627434,0.101872421453507,0.426792614856161,0.465594499600913,241688,"https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI"
"wrong direction","Hailee Steinfeld",0.136363636363636,"2020-01-01","Pop",0.220915032679739,0.356154093786887,0.909090909090909,0.600471596998928,1,0.0148966842864008,0.489105194173188,0.145244895800275,0.159510519536282,0.0689440297984961,248987,"https://open.spotify.com/track/7GCVboEDzfL3NKp1NrAgHR"
"7 rings","Ariana Grande",0.636363636363636,"2019-02-08","Pop",0.743790849673203,0.279965661551669,0.0909090909090909,0.526945337620579,0,0.372897645362806,0.613460927843,0.072357981593145,0.308716187204809,0.543332446473331,178627,"https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF"
"without me","Halsey",0.545454545454545,"2018-10-04","Pop",0.709803921568628,0.463461744822406,0.545454545454545,0.684801714898178,1,0.05634310427679,0.307753082571378,0.0781762403469798,0.529841133533706,0.51527733045804,201661,"https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C"
"2002","Anne-Marie",0.318181818181818,"2018-04-27","Pop",0.637908496732026,0.672711664341668,0.0909090909090909,0.863536977491961,0,0.112205670350793,0.0385229191762345,0.124087591240876,0.604980678402748,0.23586041757103,186987,"https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo"
"you need to calm down","Taylor Swift",0.454545454545455,"2019-08-23","Pop",0.734640522875817,0.659834746217405,0.181818181818182,0.746237942122186,1,0.0380826525708794,0.00959984812019728,0.0465460700306781,0.724130528123658,0.158094464593281,171360,"https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5"
"woman like me (feat. nicki minaj)","Little Mix",0,"2018-11-16","Pop",0.712418300653595,0.856207747612405,0.454545454545455,0.839185423365488,0,0.0446900528592023,0.183397348901566,0.0646355654289644,0.816444826105625,0.0879111646338901,229720,"https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED"
"hate me (with juice wrld)","Ellie Goulding",0.545454545454545,"2019-06-26","Pop",0.58562091503268,0.763923167721859,0.727272727272727,0.788638799571275,1,0.0325564632388275,0.111892802041424,0.131492647836666,0.772434521253757,0.0880721997395433,186223,"https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE"
"i like me better","Lauv",0.318181818181818,"2017-05-19","Pop",0.709803921568628,0.481704045498444,0.818181818181818,0.66032154340836,1,0.275588659298414,0.554391954349839,0.0891780387178674,0.407471017604122,0.206713063447832,197437,"https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9"
"mine","Bazzi",0.227272727272728,"2018-04-12","Pop",0.654901960784314,0.786457774439318,0.363636363636364,0.82096463022508,1,0.0583853916386353,0.0166570360059591,0.456257272823442,0.727350794332331,0.563503843837957,131064,"https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR"
"baby","Justin Bieber",0,"2010-01-01","Pop",0.67843137254902,0.862646206674536,0.454545454545455,0.762529474812433,0,0.136232580490149,0.0415281827399216,0.0965830953136571,0.531987977672821,0.0181829638861272,214240,"https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA"
"drip too hard (lil baby & gunna)","Lil Baby",0.363636363636364,"2018-10-05","Pop",0.899346405228758,0.650177057624209,0.0909090909090909,0.691103965702036,0,0.322441134070159,0.0882652126441594,0.544060086744949,0.375268355517389,0.350531415848655,145543,"https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE"
"zeze","Kodak Black",0.318181818181818,"2018-12-14","Pop",0.852287581699346,0.586865543513253,0.727272727272727,0.738906752411576,0,0.183085055261893,0.0539637561069028,0.0769068020734159,0.498711893516531,0.249233332866565,228760,"https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z"
"swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",0.409090909090909,"2018-12-21","Pop",0.486274509803922,0.650177057624209,0.818181818181818,0.762443729903537,1,0.335655934646804,0.0158279977814937,0.0965830953136571,0.423572348647488,0.214085670676207,189487,"https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6"
"better now","Post Malone",0.5,"2018-04-27","Pop",0.615686274509804,0.560038630754373,0.909090909090909,0.738220793140407,1,0.019702066314272,0.342987207111158,0.121971860784936,0.323744096178617,0.578270062873707,231267,"https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK"
"thotiana","Blueface",0.0909090909090908,"2018-12-18","Pop",0.911111111111111,0.349715634724756,0.909090909090909,0.434426580921758,0,0.294810187409899,0.186506242243311,0.098698825769597,0.377415199656505,0.291116463389019,129264,"https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G"
"a lot","21 Savage",0.227272727272728,"2018-12-21","Pop",0.820915032679739,0.622277068354974,0.0909090909090909,0.659378349410504,1,0.074963959634791,0.0409064040715725,0.340949962974717,0.251824817518248,0.584809488468486,288624,"https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d"
"please me","Cardi B",0.136363636363636,"2019-02-15","Pop",0.703267973856209,0.551454018671531,0.0909090909090909,0.699335476956056,1,0.0689572320999519,0.0665029592519422,0.0671744419760923,0.655431515671962,0.500931203002254,200890,"https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN"
"look back at it","A Boogie Wit da Hoodie",0.227272727272728,"2018-12-21","Pop",0.76078431372549,0.569696319347569,0.272727272727273,0.769474812433012,0,0.0212638154733301,0.421745838435373,0.135724108748545,0.533061399742379,0.235328301569742,179449,"https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8"
"sicko mode","Travis Scott",0.5,"2018-08-03","Pop",0.816993464052288,0.723146260328361,0.727272727272727,0.827824222936763,1,0.238346948582412,0.00528884935297712,0.110335343277266,0.436453413482181,0.64807528041113,312820,"https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h"
"going bad (feat. drake)","Meek Mill",0.409090909090909,"2018-11-30","Pop",0.888888888888889,0.472046356905247,0.363636363636364,0.71416934619507,0,0.0803700144161461,0.268373766909271,0.245742092457421,0.541648776298841,0.164934955820369,180522,"https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc"
"adan y eva","Paulo Londra",0.136363636363636,"2018-11-05","Pop",0.729411764705882,0.700611653610902,0.0909090909090909,0.795412647374062,1,0.375300336376742,0.334696824866504,0.0506717444197609,0.730571060541005,0.766996205172728,258639,"https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk"
"thnks fr th mmrs","Fall Out Boy",0,"2007-01-01","Pop",0.326797385620915,0.895911578495547,0.909090909090909,0.770246516613076,0,0.046492071119654,0.00526812339736548,0.0912937691738073,0.588879347359382,0.646878019408231,203507,"https://open.spotify.com/track/3Zwu2K0Qa5sT6teCCHPShP"
"viva la vida","Coldplay",0.0909090909090908,"2008-05-26","Pop",0.36078431372549,0.604034767678936,0.454545454545455,0.682015005359057,0,0.00636713118692936,0.0974882628913371,0.0944673648577171,0.404250751395449,0.529112346491535,242373,"https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b"
"maps","Maroon 5",0,"2015-05-15","Pop",0.696732026143791,0.704903959652323,0.0909090909090909,0.750310825294748,0,0.00804901489668429,0.0212167462405189,0.0415741034592193,0.901245169600687,0.403189895397197,189960,"https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc"
"you're gonna go far, kid","The Offspring",0.0454545454545454,"2008-06-17","Pop",0.445751633986928,0.923811567764782,0,0.851618435155413,1,0.0482940893801057,0.00440799623948261,0.187559504919073,0.602833834263632,0.445780180079257,177827,"https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT"
"basket case","Green Day",0.136363636363636,"1994-02-01","Pop",0.304575163398693,0.951711557034017,0.272727272727273,0.849646302250804,1,0.0439692455550216,0.00300899423569722,0.0754257907542579,0.796049806784027,0.158360522593925,181533,"https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s"
"low (feat. t-pain)","Flo Rida",0.136363636363636,"2008-03-17","Pop",0.926797385620915,0.593304002575384,0.909090909090909,0.745251875669882,0,0.0666746756367131,0.0961410757765808,0.126203321696816,0.284027479604981,0.459034069427135,231400,"https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J"
"american idiot","Green Day",0.0909090909090908,"2004-09-21","Pop",0.223529411764706,1,0.0909090909090909,0.899506966773848,1,0.0484142239308025,0,0.368454458901936,0.783168741949335,0.865857756991024,176346,"https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj"
"centuries","Fall Out Boy",0.136363636363636,"2015-01-20","Pop",0.241830065359477,0.860500053653826,0.363636363636364,0.864094319399786,0,0.0592263334935127,0.00369295077088119,0.0870623082619274,0.558823529411765,0.79535938834666,228360,"https://open.spotify.com/track/04aAxqtGp5pv12UXAg4pkq"
"youngblood","5 Seconds of Summer",0.363636363636364,"2018-06-15","Pop",0.505882352941176,0.856207747612405,0.636363636363636,0.767802786709539,0,0.527871215761653,0.0174860742304245,0.110335343277266,0.120867325032203,0.40488426476972,203418,"https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE"
"immigrant song - remaster","Led Zeppelin",0.0454545454545454,"1970","Pop",0.464052287581699,0.93990771542011,1,0.555412647374062,1,0.0382027871215762,0.0134445128861556,0.348355019570507,0.622155431515672,0.353514066066402,146250,"https://open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx"
"ride","Twenty One Pilots",0.227272727272728,"2015-05-15","Pop",0.569934640522876,0.704903959652323,0.545454545454545,0.757470525187567,1,0.0188611244593945,0.00862572820645041,0.098698825769597,0.565264061829111,0.0878201447915646,214507,"https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW"
"whatever it takes","Imagine Dragons",0.227272727272728,"2017-06-23","Pop",0.605228758169935,0.642665522051722,0.909090909090909,0.771789924973205,0,0.00901009130225853,0.0374866213956527,0.102930286681477,0.554529841133534,0.507603657597356,201240,"https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb"
"fortunate son","Creedence Clearwater Revival",0.181818181818182,"1969-11-02","Pop",0.563398692810458,0.651250134134564,0,0.664823151125402,1,0.0165785679961557,0.208268495635528,0.139955569660425,0.669386002576213,0.492375337823646,140773,"https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh"
"thunderstruck","AC/DC",0.227272727272728,"1990-09-24","Pop",0.381699346405229,0.893765425474837,0.363636363636364,0.76518756698821,1,0.0153772224891879,0.000124977512338161,0.208716809478472,0.233576642335766,0.497619481046868,292880,"https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj"
"more than a feeling","Boston",0.0909090909090908,"1976","Pop",0.219607843137255,0.671638587831312,0.636363636363636,0.642400857449089,1,0.00756847669389716,0.000899091954432743,0.0324764624986777,0.266852726492057,0.324100653942559,285133,"https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF"
"beat it - single version","Michael Jackson",0.0454545454545454,"1982-11-30","Pop",0.745098039215687,0.870157742247022,0.272727272727273,0.828252947481243,0,0.0265497357039885,0.0508548627651575,0.187559504919073,0.939888364104766,0.53500063013737,258040,"https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj"
"losing my religion","R.E.M.",0.227272727272728,"1991-03-12","Pop",0.597385620915033,0.85728082412276,0.818181818181818,0.770503751339764,0,0.00708793849111004,0.185469944462729,0.0835713530096266,0.819665092314298,0.442447453544873,268427,"https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx"
"back in black","AC/DC",0.318181818181818,"1980-07-25","Pop",0.13202614379085,0.690953965017706,0.818181818181818,0.743622722400857,1,0.0281114848630466,0.0113719173249921,0.0667512958849043,0.776728209531988,0.881772226345343,255493,"https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj"
"gangsta's paradise","Coolio",0.181818181818182,"1995-11-07","Pop",0.572549019607843,0.491361734091641,0.727272727272727,0.556184351554126,1,0.0428880345987506,0.0678501463666985,0.400190415741035,0.373121511378274,0.122722753560276,240693,"https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4"
"water fountain","Alec Benjamin",0.0909090909090908,"2018-11-16","Pop",0.671895424836601,0.480630968988089,0.727272727272727,0.748167202572347,1,0.0187409899086977,0.402056180604319,0.0711943298423781,0.549162730785745,0.500812177054598,218893,"https://open.spotify.com/track/4IhKLu7Vk3j2TLmnFPl6To"
"graduation (with juice wrld)","benny blanco",0.272727272727273,"2019-08-30","Pop",0.682352941176471,0.637300139499946,0,0.76042872454448,1,0.297212878423835,0.110856504260842,0.110335343277266,0.607127522541863,0.64779521935782,177847,"https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm"
"mean it","Lauv",0.409090909090909,"2019-11-14","Pop",0.701960784313725,0.422684837428909,0.636363636363636,0.620793140407288,1,0.0764055742431523,0.0421499614082706,0.161112874219824,0.318376985830829,0.234915211516111,232853,"https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX"
"bad romance","Lady Gaga",0.0909090909090908,"2009-11-05","Pop",0.636601307189542,0.928103873806203,0,0.826066452304394,1,0.0152570879384911,0.0032266167696194,0.0682323072040622,0.724130528123658,0.395971321748141,294573,"https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn"
"i knew you were trouble.","Taylor Swift",0,"2012-10-21","Pop",0.539869281045752,0.443073291125657,0.272727272727273,0.695605573419078,0,0.0152570879384911,0.00467743366243387,0.0145985401459854,0.686560755689137,0.102033243247028,219720,"https://open.spotify.com/track/6FB3v4YcR57y4tXFcdxI1E"
"oops!...i did it again","Britney Spears",0,"2000-05-16","Pop",0.708496732026144,0.834746217405301,0.0909090909090909,0.753654876741693,0,0.0241470446900529,0.310861975913123,0.354702210938326,0.917346500644053,0.228298769131671,211160,"https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ"
"a thousand miles","Vanessa Carlton",0,"2002-04-30","Pop",0.458823529411765,0.825088528812104,1,0.821479099678456,1,0.0171792407496396,0.334696824866504,0.149476356712155,0.245384285100902,0.227444582919076,237493,"https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP"
"fight song","Rachel Platten",0.136363636363636,"2016-01-01","Pop",0.464052287581699,0.705977036162678,0.636363636363636,0.773247588424437,1,0.126621816434407,0.0568653898925318,0.143129165344335,0.311936453413482,0.794519205186731,204013,"https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr"
"what makes you beautiful","One Direction",0.0909090909090908,"2012-05-25","Pop",0.675816993464052,0.784311621418607,0.363636363636364,0.880128617363344,1,0.0603075444497838,0.00929932176382856,0.0422088225960013,0.910905968226707,0.437896461428592,199987,"https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo"
"fireflies","Owl City",0.0909090909090908,"2009-01-01","Pop",0.397385620915033,0.649103981113854,0.272727272727273,0.695519828510182,1,0.0243873137914464,0.0283672009265331,0.103988151909447,0.452554744525548,0.823883606626244,228347,"https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ"
"beautiful girls","Sean Kingston",0.0454545454545454,"2007-07-23","Pop",0.722875816993464,0.649103981113854,0.0909090909090909,0.726602357984995,0,0.0541806823642479,0.155417308825858,0.249973553369301,0.783168741949335,0.473044123618949,225373,"https://open.spotify.com/track/1hGy2eLcmC8eKx7qr1tOqx"
"stereo hearts (feat. adam levine)","Gym Class Heroes",0.0454545454545454,"2011-11-11","Pop",0.571241830065359,0.792896233501449,0.818181818181818,0.845873526259378,1,0.0888995675156175,0.0330305409391511,0.26161007087697,0.812151137827394,0.192850041309005,210960,"https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz"
